220X67,220X71,220X75,220X79,220X83,220X87,220X91,220X95,220X225,220X226,220X227,220X228,220X229,220X230,220X231,220X232,220X233,220X234,220X235,220X236
2017072508174528.0,2017072508161267,2017072508172981.0,2017072508163573,2017072508173267.0,2017072508160845,2017072508172754.0,2017072508163221,20170725083455.0,20170725083455.0,20170725081841.0,20170725081617.0,20170725081540.0,20170725081453.0,20170725074522.0,20170725074522.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072317225900.0,2017072317211078,2017072317224353.0,2017072317213534,2017072317224642.0,2017072317210657,2017072317224115.0,2017072317213182,20170723173726.0,20170723173726.0,20170723172327.0,20170723172110.0,20170723172036.0,20170723171958.0,20170723165543.0,20170723165543.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072508151628.0,2017072508134195,2017072508150078.0,2017072508135965,2017072508150360.0,2017072508133773,2017072508145851.0,2017072508135612,20170725083226.0,20170725083226.0,20170725081611.0,20170725081347.0,20170725081310.0,20170725081223.0,20170725074312.0,20170725074312.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072508082135.0,2017072508064310,2017072508080579.0,2017072508070832,2017072508080873.0,2017072508063889,2017072508080353.0,2017072508070479,20170725082456.0,20170725082456.0,20170725080856.0,20170725080648.0,20170725080614.0,20170725080536.0,20170725073634.0,20170725073634.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072316534976.0,2017072316495253,2017072316533428.0,2017072316501189,2017072316533698.0,2017072316494831,2017072316533203.0,2017072316500837,20170723170714.0,20170723170714.0,20170723165418.0,20170723164951.0,20170723164926.0,20170723164858.0,20170723162832.0,20170723162832.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072508013267.0,2017072508000282,2017072508011706.0,2017072508002726,2017072508011996.0,2017072507595860,2017072508011460.0,2017072508002375,20170725081726.0,20170725081726.0,20170725080207.0,20170725080008.0,20170725075933.0,20170725075559.0,20170725072819.0,20170725072819.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072508002981.0,2017072507560250,2017072508001435.0,2017072507592437,2017072508001720.0,2017072507555828,2017072508001209.0,2017072507592082,20170725081621.0,20170725081621.0,20170725080105.0,20170725075607.0,20170725075531.0,20170725075445.0,20170725072731.0,20170725072731.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072505064546.0,2017072505051032,2017072505062998.0,2017072505052710,2017072505063289.0,2017072505050610,2017072505062773.0,2017072505052357,20170725052347.0,20170725052347.0,20170725050739.0,20170725050515.0,20170725050438.0,20170725050351.0,20170725043308.0,20170725043308.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072504361009.0,2017072504341290,2017072504355454.0,2017072504343979,2017072504355745.0,2017072504340868,2017072504355231.0,2017072504343625,20170725045242.0,20170725045242.0,20170725043747.0,20170725043417.0,20170725043343.0,20170725043122.0,20170725040101.0,20170725040101.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072701061551.0,2017072701043500,2017072701055998.0,2017072701045262,2017072701060285.0,2017072701043078,2017072701055773.0,2017072701044910,20170727023026.0,20170727023026.0,20170727021411.0,20170727021148.0,20170727021111.0,20170727021024.0,20170727014106.0,20170727014106.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072700371842.0,2017072700323057,2017072700370293.0,2017072700330560,2017072700370581.0,2017072700322635,2017072700370059.0,2017072700330207,20170727015908.0,20170727015908.0,20170727014258.0,20170727014030.0,20170727013956.0,20170727013918.0,20170727010808.0,20170727010808.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072421344004.0,2017072421312812,2017072421342454.0,2017072421333320,2017072421342740.0,2017072421312390,2017072421342229.0,2017072421332967,20170724215011.0,20170724215011.0,20170724213513.0,20170724213131.0,20170724213054.0,20170724213006.0,20170724210141.0,20170724210141.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072410503953.0,2017072410453276,2017072410502382.0,2017072410462117,2017072410502675.0,2017072410452854,2017072410502156.0,2017072410461765,20170724110413.0,20170724110413.0,20170724105110.0,20170724104534.0,20170724104500.0,20170724104417.0,20170724101423.0,20170724101423.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073106272234.0,2017073106232906,2017073106270673.0,2017073106235657,2017073106270945.0,2017073106232485,2017073106270320.0,2017073106235306,20170731061927.0,20170731061927.0,20170731060314.0,20170731060051.0,20170731060014.0,20170731055927.0,20170731053433.0,20170731053433.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073106235906.0,2017073106222982,2017073106234367.0,2017073106225417,2017073106234662.0,2017073106222560,2017073106234143.0,2017073106225064,20170801085153.0,20170801085153.0,20170801083541.0,20170801083317.0,20170801083241.0,20170801083153.0,20170801075937.0,20170801075937.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017073106225671.0,2017073106193123,2017073106224121.0,2017073106215151,2017073106224409.0,2017073106192703,2017073106223882.0,2017073106214798,20170801092304.0,20170801092304.0,20170801090654.0,20170801090430.0,20170801090353.0,20170801090307.0,20170801083547.0,20170801083547.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080104114479.0,2017080104101239,2017080104112935.0,2017080104103137,2017080104113221.0,2017080104100817,2017080104112710.0,2017080104102784,20170801071004.0,20170801071004.0,20170801065429.0,20170801065227.0,20170801065153.0,20170801065116.0,20170801062413.0,20170801062413.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072807045664.0,2017072807032643,2017072807044120.0,2017072807035154,2017072807044390.0,2017072807032221,2017072807043893.0,2017072807034800,20170730022520.0,20170730022520.0,20170730021223.0,20170730021007.0,20170730020456.0,20170730020352.0,20170730013613.0,20170730013613.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072807035407.0,2017072807022293,2017072807033860.0,2017072807024887,2017072807034143.0,2017072807021871,2017072807033635.0,2017072807024532,20170730025627.0,20170730025627.0,20170730024015.0,20170730023754.0,20170730023721.0,20170730023644.0,20170730020649.0,20170730020649.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080101024500.0,2017080101010456,2017080101022948.0,2017080101013025,2017080101023231.0,2017080101010034,2017080101022723.0,2017080101012673,20170801074232.0,20170801074232.0,20170801072631.0,20170801072354.0,20170801072318.0,20170801072231.0,20170801065404.0,20170801065404.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072807014742.0,2017072806594235,2017072807013187.0,2017072807004220,2017072807013473.0,2017072806593814,2017072807012962.0,2017072807003864,20170728074230.0,20170728074230.0,20170728072721.0,20170728072330.0,20170728072253.0,20170728072207.0,20170728065612.0,20170728065612.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072807004470.0,2017072806583856,2017072807002923.0,2017072806590482,2017072807003209.0,2017072806583434,2017072807002698.0,2017072806590131,20170728072059.0,20170728072059.0,20170728070516.0,20170728070316.0,20170728070243.0,20170728070204.0,20170728063745.0,20170728063745.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080101013275.0,2017080101000225,2017080101011732.0,2017080101002734,2017080101012018.0,2017080100595803,2017080101011496.0,2017080101002382,20170801074115.0,20170801074115.0,20170801072505.0,20170801072239.0,20170801072203.0,20170801072117.0,20170801065308.0,20170801065308.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017080101002989.0,2017080100585943,2017080101001443.0,2017080100592471,2017080101001728.0,2017080100585523,2017080101001218.0,2017080100592118,20170801072503.0,20170801072503.0,20170801070849.0,20170801070625.0,20170801070549.0,20170801070502.0,20170801063717.0,20170801063717.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072503594114.0,2017072503580071,2017072503592564.0,2017072503582593,2017072503592851.0,2017072503575650,2017072503592329.0,2017072503582239,20170725041612.0,20170725041612.0,20170725040014.0,20170725035805.0,20170725035731.0,20170725035653.0,20170725032827.0,20170725032827.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072503315181.0,2017072503264107,2017072503313637.0,2017072503273276,2017072503313910.0,2017072503263689,2017072503313412.0,2017072503272923,20170725034519.0,20170725034519.0,20170725033226.0,20170725032645.0,20170725032611.0,20170725032523.0,20170725025322.0,20170725025322.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072712495421.0,2017072712481935,2017072712493865.0,2017072712483701,2017072712494150.0,2017072712481514,2017072712493637.0,2017072712483346,20170726113809.0,20170726113809.0,20170726112151.0,20170726111926.0,20170726111850.0,20170726111803.0,20170726104840.0,20170726104840.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072712175965.0,2017072712160382,2017072712174421.0,2017072712163015,2017072712174706.0,2017072712155962,2017072712174195.0,2017072712162662,20170726113918.0,20170726113918.0,20170726112306.0,20170726112042.0,20170726112005.0,20170726111918.0,20170726104945.0,20170726104945.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072509040123.0,2017072509023014,2017072509034578.0,2017072509025437,2017072509034867.0,2017072509022592,2017072509034354.0,2017072509025084,20170725091942.0,20170725091942.0,20170725090436.0,20170725090235.0,20170725090201.0,20170725090123.0,20170725083240.0,20170725083240.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072508324829.0,2017072508302184,2017072508323275.0,2017072508310489,2017072508323559.0,2017072508301762,2017072508323048.0,2017072508310137,20170725084842.0,20170725084842.0,20170725083323.0,20170725083027.0,20170725082953.0,20170725082915.0,20170725075749.0,20170725075749.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072608042631.0,2017072608025460,2017072608041075.0,2017072608031906,2017072608041357.0,2017072608025040,2017072608040848.0,2017072608031553,20170727123541.0,20170727123541.0,20170727121815.0,20170727121549.0,20170727121515.0,20170727121431.0,20170727114429.0,20170727114429.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072607302501.0,2017072607280223,2017072607300951.0,2017072607284275,2017072607301240.0,2017072607275792,2017072607300712.0,2017072607283921,20170726124912.0,20170726124912.0,20170726123306.0,20170726123033.0,20170726122958.0,20170726122921.0,20170726120102.0,20170726120102.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072612322656.0,2017072612302281,2017072612321106.0,2017072612305671,2017072612321393.0,2017072612301859,2017072612320879.0,2017072612305318,20170727130740.0,20170727130740.0,20170727125030.0,20170727124805.0,20170727124728.0,20170727124641.0,20170727121700.0,20170727121700.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072610532531.0,2017072610512923,2017072610530971.0,2017072610515532,2017072610531265.0,2017072610512503,2017072610530746.0,2017072610515179,20170726103657.0,20170726103657.0,20170726102038.0,20170726101810.0,20170726101734.0,20170726101647.0,20170726094659.0,20170726094659.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072508071085.0,2017072508054060,2017072508065539.0,2017072508060526,2017072508065825.0,2017072508053640,2017072508065314.0,2017072508060171,20170725082340.0,20170725082340.0,20170725080746.0,20170725080545.0,20170725080512.0,20170725080417.0,20170725073528.0,20170725073528.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072508034575.0,2017072508020789,2017072508033028.0,2017072508024059,2017072508033312.0,2017072508020367,2017072508032801.0,2017072508023707,20170725081955.0,20170725081955.0,20170725080421.0,20170725080213.0,20170725080139.0,20170725080102.0,20170725073029.0,20170725073029.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072609472048.0,2017072609435993,2017072609470487.0,2017072609441759,2017072609470787.0,2017072609435571,2017072609470260.0,2017072609441406,20170727112521.0,20170727112521.0,20170727111000.0,20170727110759.0,20170727110725.0,20170727110647.0,20170727103934.0,20170727103934.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072609144740.0,2017072609124298,2017072609143187.0,2017072609131767,2017072609143482.0,2017072609123875,2017072609142965.0,2017072609131415,20170727105420.0,20170727105420.0,20170727103911.0,20170727103616.0,20170727103542.0,20170727103504.0,20170727100329.0,20170727100329.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072721004628.0,2017072720590639,2017072721003565.0,2017072720592400,2017072721003835.0,2017072720590217,2017072721003343.0,2017072720592045,20170729174658.0,20170729174658.0,20170729173212.0,20170729172935.0,20170729172902.0,20170729172824.0,20170729165611.0,20170729165611.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072720301332.0,2017072720281409,2017072720295784.0,2017072720285112,2017072720300071.0,2017072720280987,2017072720295560.0,2017072720284760,20170729171649.0,20170729171649.0,20170729170402.0,20170729165840.0,20170729165806.0,20170729165601.0,20170729162746.0,20170729162746.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072320460495.0,2017072320442420,2017072320454950.0,2017072320444181,2017072320455235.0,2017072320442000,2017072320454725.0,2017072320443828,20170723210402.0,20170723210402.0,20170723204648.0,20170723204423.0,20170723204347.0,20170723204259.0,20170723201350.0,20170723201350.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072602545368.0,2017072602510068,2017072602543821.0,2017072602511953,2017072602544110.0,2017072602505646,2017072602543595.0,2017072602511603,20170726030820.0,20170726030820.0,20170726025531.0,20170726025108.0,20170726025040.0,20170726025012.0,20170726022927.0,20170726022927.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
2017072320164126.0,2017072320115539,2017072320162571.0,2017072320122301,2017072320162865.0,2017072320115117,2017072320162345.0,2017072320121950,20170723203203.0,20170723203203.0,20170723201710.0,20170723201155.0,20170723201119.0,20170723201036.0,20170723194414.0,20170723194414.0,20170713110723.0,20170713110723.0,20170705163823.0,20170705163823.0
