311X29,311X30,311X31,311X32,311X99,311X100,311X187,311X188,261X373,261X374,261X559,261X560,261X745,261X746
20170807135154,20170807135559.0,20170807135026,20170807135525.0,20170807135322,20170807135312,20170807135326,20170807135322,20170807135340,20170807135327,20170807135347,20170807135340,20170807135400,20170807135347
20170813045221,20170813045617.0,20170813045026,20170813045530.0,20170813045319,20170813045309,20170813045323,20170813045319,20170813045337,20170813045324,20170813045344,20170813045337,20170813045357,20170813045344
20170813050235,20170813050641.0,20170813050051,20170813050553.0,20170813050344,20170813050334,20170813050348,20170813050344,20170813050402,20170813050349,20170813050409,20170813050402,20170813050422,20170813050409
20170813051741,20170813052153.0,20170813051556,20170813052056.0,20170813051847,20170813051837,20170813051851,20170813051847,20170813051905,20170813051852,20170813051911,20170813051905,20170813051924,20170813051911
20170805215743,20170805220111.0,20170805215458,20170805220035.0,20170805215933,20170805215913,20170805215937,20170805215933,20170805215951,20170805215938,20170805215958,20170805215951,20170805220011,20170805215958
20170812061228,20170812061633.0,20170812061111,20170812061559.0,20170812061356,20170812061346,20170812061400,20170812061356,20170812061414,20170812061401,20170812061421,20170812061414,20170812061434,20170812061421
20170812061128,20170812061453.0,20170812061037,20170812061418.0,20170812061218,20170812061208,20170812061222,20170812061218,20170812061236,20170812061223,20170812061243,20170812061236,20170812061256,20170812061243
20170812061543,20170812061952.0,20170812061314,20170812061913.0,20170812061711,20170812061701,20170812061715,20170812061711,20170812061730,20170812061716,20170812061736,20170812061730,20170812061749,20170812061736
20170814231246,20170814231731.0,20170814231148,20170814231609.0,20170814231349,20170814231339,20170814231353,20170814231349,20170814231407,20170814231354,20170814231414,20170814231407,20170814231427,20170814231414
20170814231148,20170814231602.0,20170814231053,20170814231514.0,20170814231242,20170814231232,20170814231246,20170814231242,20170814231301,20170814231247,20170814231307,20170814231301,20170814231321,20170814231307
20170814231459,20170814232043.0,20170814231356,20170814231953.0,20170814231603,20170814231553,20170814231607,20170814231604,20170814231621,20170814231609,20170814231628,20170814231622,20170814231641,20170814231628
20170814232833,20170814233322.0,20170814232738,20170814233230.0,20170814232938,20170814232928,20170814232942,20170814232938,20170814232956,20170814232943,20170814233003,20170814232956,20170814233016,20170814233003
20170814233215,20170814233553.0,20170814233108,20170814233459.0,20170814233317,20170814233307,20170814233321,20170814233317,20170814233335,20170814233322,20170814233341,20170814233335,20170814233354,20170814233341
20170809110657,20170809111059.0,20170809110506,20170809111010.0,20170809110803,20170809110753,20170809110807,20170809110803,20170809110821,20170809110808,20170809110827,20170809110821,20170809110840,20170809110827
20170808115202,20170808115620.0,20170808115109,20170808115528.0,20170808115252,20170808115242,20170808115256,20170808115252,20170808115311,20170808115257,20170808115318,20170808115311,20170808115331,20170808115318
20170808120541,20170808121122.0,20170808120446,20170808121034.0,20170808120643,20170808120633,20170808120647,20170808120643,20170808120701,20170808120648,20170808120708,20170808120701,20170808120722,20170808120708
20170810011844,20170810012253.0,20170810011740,20170810012204.0,20170810011955,20170810011945,20170810011959,20170810011955,20170810012013,20170810012000,20170810012020,20170810012013,20170810012033,20170810012020
20170810015333,20170810015737.0,20170810015140,20170810015647.0,20170810015436,20170810015426,20170810015440,20170810015436,20170810015454,20170810015441,20170810015501,20170810015454,20170810015514,20170810015501
20170811060727,20170811061122.0,20170811060501,20170811061044.0,20170811060850,20170811060840,20170811060855,20170811060851,20170811060909,20170811060856,20170811060915,20170811060909,20170811060929,20170811060915
20170808174612,20170808175032.0,20170808174515,20170808174915.0,20170808174650,20170808174640,20170808174654,20170808174650,20170808174708,20170808174655,20170808174715,20170808174708,20170808174728,20170808174715
20170807075245,20170807075606.0,20170807075150,20170807075514.0,20170807075337,20170807075317,20170807075341,20170807075337,20170807075355,20170807075342,20170807075402,20170807075355,20170807075416,20170807075402
20170805175201,20170805175629.0,20170805175046,20170805175554.0,20170805175353,20170805175333,20170805175357,20170805175353,20170805175411,20170805175358,20170805175418,20170805175411,20170805175431,20170805175418
20170807083950,20170807084320.0,20170807083846,20170807084231.0,20170807084104,20170807084044,20170807084108,20170807084104,20170807084123,20170807084109,20170807084130,20170807084123,20170807084143,20170807084130
20170805183324,20170805183731.0,20170805183045,20170805183656.0,20170805183513,20170805183453,20170805183517,20170805183513,20170805183531,20170805183518,20170805183537,20170805183531,20170805183551,20170805183537
20170813070700,20170813071109.0,20170813070551,20170813071020.0,20170813070741,20170813070731,20170813070745,20170813070741,20170813070759,20170813070746,20170813070806,20170813070759,20170813070819,20170813070806
20170813070551,20170813070943.0,20170813070458,20170813070852.0,20170813070611,20170813070600,20170813070615,20170813070611,20170813070629,20170813070616,20170813070635,20170813070629,20170813070648,20170813070635
20170813071007,20170813071403.0,20170813070755,20170813071314.0,20170813071042,20170813071032,20170813071046,20170813071042,20170813071100,20170813071047,20170813071107,20170813071100,20170813071120,20170813071107
20170810023716,20170810024120.0,20170810023522,20170810024030.0,20170810023821,20170810023811,20170810023826,20170810023822,20170810023839,20170810023827,20170810023846,20170810023840,20170810023859,20170810023846
20170810031200,20170810031606.0,20170810031008,20170810031516.0,20170810031303,20170810031253,20170810031307,20170810031303,20170810031321,20170810031308,20170810031327,20170810031321,20170810031340,20170810031327
20170813120628,20170813121036.0,20170813120438,20170813120945.0,20170813120721,20170813120711,20170813120725,20170813120721,20170813120739,20170813120726,20170813120746,20170813120739,20170813120759,20170813120746
20170807034107,20170807034417.0,20170807034010,20170807034322.0,20170807034158,20170807034137,20170807034202,20170807034158,20170807034216,20170807034203,20170807034223,20170807034216,20170807034236,20170807034223
20170810031629,20170810032041.0,20170810031443,20170810031945.0,20170810031736,20170810031726,20170810031740,20170810031736,20170810031754,20170810031741,20170810031801,20170810031754,20170810031814,20170810031801
20170807043139,20170807043505.0,20170807043047,20170807043409.0,20170807043243,20170807043223,20170807043247,20170807043243,20170807043301,20170807043248,20170807043308,20170807043301,20170807043321,20170807043308
20170811192100,20170811192509.0,20170811191955,20170811192418.0,20170811192210,20170811192200,20170811192214,20170811192210,20170811192228,20170811192215,20170811192235,20170811192228,20170811192248,20170811192235
20170810035113,NA,20170810034922,NA,20170810035218,20170810035208,20170810035222,20170810035218,20170810035236,20170810035223,20170810035243,20170810035236,20170810035256,20170810035243
20170811191953,20170811192342.0,20170811191902,20170811192250.0,20170811192040,20170811192030,20170811192044,20170811192040,20170811192058,20170811192045,20170811192104,20170811192058,20170811192118,20170811192105
20170811192403,20170811192810.0,20170811192157,20170811192721.0,20170811192511,20170811192501,20170811192515,20170811192511,20170811192529,20170811192516,20170811192536,20170811192529,20170811192548,20170811192536
20170729054713,20170729055026.0,20170729054617,20170729054929.0,20170729054805,20170729054745,20170729054809,20170729054805,20170729054823,20170729054810,20170729054830,20170729054823,20170729054843,20170729054830
20170810035541,20170810035947.0,20170810035351,20170810035856.0,20170810035649,20170810035639,20170810035654,20170810035649,20170810035707,20170810035654,20170810035714,20170810035707,20170810035727,20170810035714
20170810035416,20170810035818.0,20170810035224,20170810035731.0,20170810035519,20170810035509,20170810035523,20170810035519,20170810035537,20170810035524,20170810035544,20170810035537,20170810035557,20170810035544
20170810001836,20170810002248.0,20170810001724,20170810002157.0,20170810001946,20170810001936,20170810001950,20170810001946,20170810002004,20170810001951,20170810002010,20170810002004,20170810002024,20170810002010
20170812225923,20170812230405.0,20170812225834,20170812230314.0,20170812230012,20170812230002,20170812230101,20170812230012,20170812230115,20170812230102,20170812230121,20170812230115,20170812230134,20170812230121
20170810005321,20170810005716.0,20170810005133,20170810005625.0,20170810005427,20170810005417,20170810005431,20170810005427,20170810005445,20170810005432,20170810005452,20170810005445,20170810005504,20170810005452
20170812232744,20170812233238.0,20170812232635,20170812233148.0,20170812232844,20170812232834,20170812232848,20170812232844,20170812232902,20170812232849,20170812232909,20170812232902,20170812232922,20170812232909
20170813190136,20170813190547.0,20170813185941,20170813190455.0,20170813190158,20170813190148,20170813190203,20170813190159,20170813190217,20170813190204,20170813190223,20170813190217,20170813190236,20170813190223
20170813190002,20170813190411.0,20170813185809,20170813190320.0,20170813190028,20170813190018,20170813190032,20170813190028,20170813190046,20170813190033,20170813190053,20170813190046,20170813190106,20170813190053
20170808110640,20170808111125.0,20170808110548,20170808111015.0,20170808110741,20170808110731,20170808110745,20170808110741,20170808110800,20170808110746,20170808110807,20170808110800,20170808110820,20170808110807
20170813190441,20170813190851.0,20170813190246,20170813190757.0,20170813190500,20170813190450,20170813190504,20170813190500,20170813190518,20170813190505,20170813190525,20170813190518,20170813190538,20170813190525
20170811054201,20170811054610.0,20170811054055,20170811054519.0,20170811054311,20170811054301,20170811054315,20170811054311,20170811054329,20170811054316,20170811054336,20170811054329,20170811054349,20170811054336
20170813193239,20170813193643.0,20170813193043,20170813193555.0,20170813193438,20170813193428,20170813193442,20170813193438,20170813193456,20170813193443,20170813193502,20170813193456,20170813193515,20170813193502
20170811061648,20170811062033.0,20170811061456,20170811061945.0,20170811061752,20170811061742,20170811061756,20170811061752,20170811061810,20170811061757,20170811061817,20170811061810,20170811061830,20170811061817
20170813193739,20170813194050.0,20170813193523,20170813193959.0,20170813193831,20170813193821,20170813193835,20170813193831,20170813193849,20170813193836,20170813193856,20170813193849,20170813193909,20170813193856
20170808090123,20170808090607.0,20170808090024,20170808090445.0,20170808090227,20170808090217,20170808090231,20170808090227,20170808090245,20170808090232,20170808090251,20170808090245,20170808090304,20170808090251
20170813193540,20170813193930.0,20170813193346,20170813193841.0,20170813193648,20170813193638,20170813193652,20170813193648,20170813193706,20170813193653,20170813193713,20170813193706,20170813193726,20170813193713
20170808093454,20170808093911.0,20170808093358,20170808093821.0,20170808093549,20170808093539,20170808093553,20170808093549,20170808093608,20170808093554,20170808093614,20170808093608,20170808093628,20170808093614
20170811233851,20170811234259.0,20170811233735,20170811234225.0,20170811234022,20170811234012,20170811234026,20170811234022,20170811234040,20170811234027,20170811234047,20170811234040,20170811234100,20170811234047
20170812001624,20170812002031.0,20170812001401,20170812001955.0,20170812001752,20170812001742,20170812001757,20170812001752,20170812001811,20170812001757,20170812001817,20170812001811,20170812001830,20170812001817
20170809171823,20170809172231.0,20170809171635,20170809172139.0,20170809171927,20170809171917,20170809171931,20170809171927,20170809171945,20170809171932,20170809171951,20170809171945,20170809172004,20170809171951
20170811085600,20170811090010.0,20170811085441,20170811085935.0,20170811085715,20170811085705,20170811085719,20170811085715,20170811085733,20170811085720,20170811085740,20170811085733,20170811085753,20170811085740
20170811093504,20170811093817.0,20170811093221,20170811093745.0,20170811093607,20170811093557,20170811093611,20170811093607,20170811093625,20170811093612,20170811093632,20170811093625,20170811093645,20170811093632
20170802014513,20170802014933.0,20170802014353,20170802014843.0,20170802014632,20170802014612,20170802014636,20170802014632,20170802014650,20170802014637,20170802014657,20170802014650,20170802014710,20170802014657
20170802022802,20170802023145.0,20170802022602,20170802023057.0,20170802022917,20170802022857,20170802022921,20170802022917,20170802022935,20170802022922,20170802022942,20170802022935,20170802022955,20170802022942
20170810070201,20170810070610.0,20170810070052,20170810070521.0,20170810070312,20170810070302,20170810070316,20170810070312,20170810070330,20170810070317,20170810070337,20170810070330,20170810070350,20170810070337
20170812160325,20170812182752.0,20170812160231,20170812182659.0,20170812160357,20170812160347,20170812160401,20170812160357,20170812160415,20170812160402,20170812160421,20170812160415,20170812160434,20170812160421
20170812184849,20170812185315.0,20170812184746,20170812185223.0,20170812184955,20170812184945,20170812184959,20170812184955,20170812185013,20170812185000,20170812185020,20170812185013,20170812185033,20170812185020
20170809012734,20170809013322.0,20170809012628,20170809013232.0,20170809012838,20170809012828,20170809012842,20170809012838,20170809012856,20170809012843,20170809012903,20170809012856,20170809012916,20170809012903
20170808221356,20170808221746.0,20170808221304,20170808221653.0,20170808221456,20170808221446,20170808221500,20170808221456,20170808221515,20170808221501,20170808221522,20170808221515,20170808221535,20170808221522
20170809044758,20170809045153.0,20170809044702,20170809045058.0,20170809044856,20170809044846,20170809044900,20170809044856,20170809044915,20170809044901,20170809044921,20170809044915,20170809044935,20170809044921
20170807034844,20170807035200.0,20170807034754,20170807035102.0,20170807034934,20170807034914,20170807034938,20170807034934,20170807034953,20170807034939,20170807034959,20170807034953,20170807035013,20170807034959
20170807040413,20170807040727.0,20170807040321,20170807040630.0,20170807050458,20170807050438,20170807050502,20170807050458,20170807050517,20170807050503,20170807050523,20170807050517,20170807050537,20170807050523
20170805051012,NA,20170805050914,NA,20170805051109,20170805051049,20170805051113,20170805051109,20170805051127,20170805051114,20170805051133,20170805051127,20170805051146,20170805051133
20170805032831,20170805033202.0,20170805032740,20170805033102.0,20170805032935,20170805032914,20170805032939,20170805032935,20170805032952,20170805032940,20170805032959,20170805032952,20170805033012,20170805032959
20170813111821,20170813112237.0,20170813111709,20170813112145.0,20170813111925,20170813111915,20170813111929,20170813111925,20170813111943,20170813111930,20170813111949,20170813111943,20170813112002,20170813111949
20170813112130,20170813112536.0,20170813111918,20170813112447.0,20170813112226,20170813112216,20170813112230,20170813112226,20170813112244,20170813112231,20170813112250,20170813112244,20170813112304,20170813112251
20170813112433,20170813112828.0,20170813112241,20170813112741.0,20170813112536,20170813112526,20170813112540,20170813112536,20170813112554,20170813112541,20170813112601,20170813112554,20170813112614,20170813112601
20170813112727,20170813113127.0,20170813112541,20170813113035.0,20170813112837,20170813112827,20170813112841,20170813112837,20170813112855,20170813112842,20170813112902,20170813112855,20170813112915,20170813112902
20170813113020,20170813113425.0,20170813112832,20170813113335.0,20170813113139,20170813113129,20170813113143,20170813113139,20170813113157,20170813113144,20170813113203,20170813113157,20170813113216,20170813113203
20170813135515,20170813135927.0,20170813135324,20170813135833.0,20170813135618,20170813135608,20170813135623,20170813135618,20170813135636,20170813135623,20170813135643,20170813135636,20170813135656,20170813135643
20170813135341,20170813135749.0,20170813135147,20170813135659.0,20170813135448,20170813135438,20170813135452,20170813135448,20170813135506,20170813135453,20170813135513,20170813135506,20170813135526,20170813135513
20170812101210,20170812101617.0,20170812101052,20170812101541.0,20170812101339,20170812101329,20170812101343,20170812101339,20170812101357,20170812101344,20170812101404,20170812101357,20170812101417,20170812101404
20170813135820,20170813140229.0,20170813135627,20170813140136.0,20170813135920,20170813135910,20170813135924,20170813135920,20170813135938,20170813135925,20170813135945,20170813135938,20170813135958,20170813135945
20170809014252,20170809014734.0,20170809014153,20170809014618.0,20170809014352,20170809014342,20170809014356,20170809014352,20170809014410,20170809014357,20170809014417,20170809014410,20170809014430,20170809014417
